subjno,dayno,beep,group,emo1_m,emo2_m,emo3_m,emo4_m,emo5_m,emo6_m,emo7_m,emo8_m
63,17,2,2,80,75,87,89,0,8,7,20
63,17,3,2,87,79,90,91,2,13,0,0
63,17,4,2,81,82,99,59,0,3,9,5
63,17,5,2,,,,,,,,
63,17,6,2,97,82,100,89,0,0,0,6
63,18,1,2,,,,,,,,
63,18,2,2,83,80,100,62,3,2,1,9
63,18,3,2,86,87,86,89,0,0,6,0
63,18,4,2,97,99,100,65,0,0,0,0
63,18,5,2,75,63,98,34,0,16,0,0
63,18,6,2,77,70,99,95,5,0,16,5
63,19,1,2,82,59,100,94,0,0,0,0
63,19,2,2,71,80,91,83,0,0,3,4
63,19,3,2,82,86,93,97,0,4,0,1
63,19,4,2,83,88,90,57,2,3,6,0
63,19,5,2,81,94,45,61,1,0,2,2
63,19,6,2,78,87,91,85,7,0,1,5
63,20,1,2,91,20,4,85,7,3,0,4
63,20,2,2,58,80,96,84,0,1,2,0
63,20,3,2,56,58,100,88,1,0,0,0
63,20,4,2,,,,,,,,
63,20,5,2,76,89,99,82,2,0,9,1
63,20,6,2,73,74,87,81,1,17,1,8
63,21,1,2,68,41,100,91,0,37,0,1
63,21,2,2,89,63,95,93,0,0,3,1
63,21,3,2,59,13,6,83,5,5,1,1
63,21,4,2,78,100,100,85,3,4,0,7
63,21,5,2,58,52,81,22,0,3,0,0
63,21,6,2,83,53,77,73,1,0,0,0
63,22,1,2,63,57,99,53,5,0,0,0
63,22,2,2,,,,,,,,
63,22,3,2,58,60,100,32,0,0,0,6
63,22,4,2,,,,,,,,
63,22,5,2,100,56,81,59,0,0,1,3
63,22,6,2,71,58,98,58,0,43,2,2
63,23,1,2,64,59,75,24,1,2,0,0
63,23,2,2,,,,,,,,
63,23,3,2,86,88,100,57,1,10,0,8
63,23,4,2,74,9,60,57,1,0,1,15
63,23,5,2,78,84,81,55,0,14,0,3
63,23,6,2,,,,,,,,
63,24,1,2,80,76,0,24,18,7,20,2
63,24,2,2,57,23,84,33,0,0,10,1
63,24,3,2,24,27,68,5,12,6,3,1
63,24,4,2,78,67,85,20,2,2,0,82
63,24,5,2,14,55,0,38,6,4,0,0
63,24,6,2,78,82,11,4,72,6,14,70
63,25,1,2,83,41,75,86,0,0,0,2
63,25,2,2,82,7,74,70,15,7,4,0
63,25,3,2,77,58,7,86,100,4,7,80
63,25,4,2,80,61,5,42,0,0,12,0
63,25,5,2,,,,,,,,
63,25,6,2,,,,,,,,
63,26,1,2,42,79,100,73,3,0,0,6
63,26,2,2,72,26,25,5,0,7,0,0
63,26,3,2,18,18,21,23,56,0,65,72
63,26,4,2,87,62,86,23,0,3,4,41
63,26,5,2,84,87,82,83,2,12,10,22
63,26,6,2,79,6,18,85,3,0,39,55
63,27,1,2,,,,,,,,
63,27,2,2,28,14,77,42,0,0,0,31
63,27,3,2,56,57,3,0,6,6,0,0
63,27,4,2,,,,,,,,
63,27,5,2,43,59,82,41,0,14,23,6
63,27,6,2,,,,,,,,
63,28,1,2,59,44,81,68,0,2,0,0
63,28,2,2,76,26,82,27,0,0,2,14
63,28,3,2,,,,,,,,
63,28,4,2,13,9,55,9,57,3,0,28
63,28,5,2,19,89,59,0,35,1,6,13
63,28,6,2,,,,,,,,
63,29,1,2,57,41,53,30,0,0,3,15
63,29,2,2,79,10,2,7,8,0,100,56
63,29,3,2,57,8,20,49,11,0,3,9
63,29,4,2,56,12,37,0,1,6,0,0
63,29,5,2,12,9,24,6,0,0,1,39
63,29,6,2,3,3,24,16,56,100,92,91
63,30,1,2,,,,,,,,
63,30,2,2,,,,,,,,
63,30,3,2,79,75,8,13,0,13,36,0
63,30,4,2,,,,,,,,
63,30,5,2,81,57,84,85,16,0,7,10
63,30,6,2,61,83,93,81,5,0,4,13
63,31,1,2,83,57,91,4,0,4,1,54
63,31,2,2,23,4,20,39,2,0,0,12
63,31,3,2,18,0,68,21,0,2,8,100
63,31,4,2,11,43,59,56,3,8,18,24
63,31,5,2,57,15,90,24,1,0,4,64
63,31,6,2,67,58,58,32,0,10,0,43
63,32,1,2,,,,,,,,
63,32,2,2,57,25,91,66,4,9,4,0
63,32,3,2,62,57,80,13,0,0,0,10
63,32,4,2,84,40,79,78,1,0,2,22
63,32,5,2,63,58,83,41,1,1,0,0
63,32,6,2,82,57,56,59,0,19,7,32
63,33,1,2,63,56,68,40,45,0,13,0
63,33,2,2,55,29,89,84,0,6,6,21
63,33,3,2,58,21,74,20,1,0,1,0
63,33,4,2,68,21,58,41,0,0,5,21
63,33,5,2,77,60,67,55,16,0,0,9
63,33,6,2,58,15,59,64,0,0,0,32
63,34,1,2,59,44,85,43,0,13,0,0
63,34,2,2,72,17,75,43,1,0,0,2
63,34,3,2,58,57,78,23,9,2,6,1
63,34,4,2,65,10,70,19,1,8,69,22
63,34,5,2,79,14,9,5,2,20,15,14
63,34,6,2,57,64,78,29,3,0,0,0
63,35,1,2,70,58,58,24,5,1,0,28
63,35,2,2,,,,,,,,
63,35,3,2,59,71,74,21,1,7,5,1
63,35,4,2,10,20,17,83,1,3,6,3
63,35,5,2,,,,,,,,
63,35,6,2,93,57,90,4,0,8,13,13
63,36,1,2,74,64,11,79,4,2,5,11
63,36,2,2,95,82,81,88,8,4,0,11
63,36,3,2,75,91,88,90,15,3,4,13
63,36,4,2,88,100,79,80,0,2,0,4
63,36,5,2,92,43,89,64,0,8,0,0
63,36,6,2,72,84,86,82,0,0,2,2
63,37,1,2,,,,,,,,
63,37,2,2,76,57,96,77,9,2,5,18
63,37,3,2,,,,,,,,
63,37,4,2,71,90,79,74,0,0,7,4
63,37,5,2,,,,,,,,
63,37,6,2,11,16,35,23,0,2,5,0
63,38,1,2,85,61,96,60,0,9,0,7
63,38,2,2,63,78,100,94,5,13,13,0
63,38,3,2,57,61,19,20,19,8,0,19
63,38,4,2,61,74,54,18,41,3,0,22
63,38,5,2,50,30,89,26,3,7,3,0
63,38,6,2,79,11,74,15,5,7,8,4
63,39,1,2,89,91,82,73,6,0,0,4
63,39,2,2,4,71,33,17,0,5,7,1
63,39,3,2,80,92,91,10,0,0,15,0
63,39,4,2,61,83,0,35,0,4,11,8
63,39,5,2,83,91,76,55,0,8,0,0
63,39,6,2,65,100,86,84,0,2,0,86
63,40,1,2,,,,,,,,
63,40,2,2,60,71,83,0,0,0,4,13
63,40,3,2,73,58,75,12,11,0,0,0
63,40,4,2,59,58,59,57,2,4,1,0
63,40,5,2,63,64,80,0,23,0,6,0
63,40,6,2,57,6,26,26,7,13,58,4
64,1,1,2,,,,,,,,
64,1,2,2,100,100,100,100,0,0,0,13
64,1,3,2,55,64,81,77,19,25,12,13
64,1,4,2,,,,,,,,
64,1,5,2,,,,,,,,
64,1,6,2,,,,,,,,
64,2,1,2,32,31,43,35,84,0,54,0
64,2,2,2,,,,,,,,
64,2,3,2,,,,,,,,
64,2,4,2,,,,,,,,
64,2,5,2,33,33,29,58,8,1,92,2
64,2,6,2,63,32,33,61,24,1,29,8
64,3,1,2,,,,,,,,
64,3,2,2,65,66,67,76,0,3,17,1
64,3,3,2,84,86,72,81,6,1,3,0
64,3,4,2,63,62,58,70,4,1,0,0
64,3,5,2,74,78,78,92,5,0,1,1
64,3,6,2,95,99,95,99,6,4,7,6
64,4,1,2,,,,,,,,
64,4,2,2,,,,,,,,
64,4,3,2,,,,,,,,
64,4,4,2,,,,,,,,
64,4,5,2,,,,,,,,
64,4,6,2,,,,,,,,
64,5,1,2,,,,,,,,
64,5,2,2,,,,,,,,
64,5,3,2,,,,,,,,
64,5,4,2,,,,,,,,
64,5,5,2,,,,,,,,
64,5,6,2,25,20,28,42,8,3,78,3
64,6,1,2,99,97,100,97,5,6,6,8
64,6,2,2,81,84,89,88,6,6,3,6
64,6,3,2,82,83,94,77,0,7,9,6
64,6,4,2,63,77,73,80,0,3,2,2
64,6,5,2,,,,,,,,
64,6,6,2,93,97,82,88,5,5,9,8
64,7,1,2,,,,,,,,
64,7,2,2,96,91,98,81,6,0,1,0
64,7,3,2,84,95,87,86,2,2,0,3
64,7,4,2,78,35,89,77,3,8,0,4
64,7,5,2,10,12,6,57,5,0,89,1
64,7,6,2,,,,,,,,
64,8,1,2,100,99,82,87,6,6,0,6
64,8,2,2,86,79,93,96,8,9,9,5
64,8,3,2,95,100,93,96,5,7,6,11
64,8,4,2,97,97,100,99,3,4,8,3
64,8,5,2,,,,,,,,
64,8,6,2,68,71,64,16,62,53,28,2
64,9,1,2,83,33,71,68,7,10,17,3
64,9,2,2,71,38,23,35,13,0,70,0
64,9,3,2,,,,,,,,
64,9,4,2,,,,,,,,
64,9,5,2,,,,,,,,
64,9,6,2,,,,,,,,
64,10,1,2,,,,,,,,
64,10,2,2,,,,,,,,
64,10,3,2,,,,,,,,
64,10,4,2,33,0,21,14,0,3,66,0
64,10,5,2,100,100,96,89,4,4,0,4
64,10,6,2,71,26,15,32,76,0,76,0
64,11,1,2,98,99,94,97,11,6,1,6
64,11,2,2,99,97,99,98,0,0,0,0
64,11,3,2,,,,,,,,
64,11,4,2,,,,,,,,
64,11,5,2,96,97,86,74,0,2,66,79
64,11,6,2,71,36,87,97,2,4,1,79
64,12,1,2,,,,,,,,
64,12,2,2,,,,,,,,
64,12,3,2,68,76,78,74,5,9,0,0
64,12,4,2,,,,,,,,
64,12,5,2,2,2,3,0,0,4,97,1
64,12,6,2,0,0,2,0,0,0,95,0
64,13,1,2,,,,,,,,
64,13,2,2,95,90,94,96,5,6,0,9
64,13,3,2,,,,,,,,
64,13,4,2,100,100,95,94,3,6,3,2
64,13,5,2,100,99,100,93,7,4,0,6
64,13,6,2,97,96,2,99,6,5,4,0
64,14,1,2,90,83,0,80,3,0,0,25
64,14,2,2,32,22,16,5,0,5,84,0
64,14,3,2,89,92,95,100,7,0,2,5
64,14,4,2,100,97,100,99,0,2,3,0
64,14,5,2,77,5,98,4,4,4,6,5
64,14,6,2,,,,,,,,
64,15,1,2,,,,,,,,
64,15,2,2,85,85,85,77,2,3,0,4
64,15,3,2,5,10,3,0,93,3,88,3
64,15,4,2,100,98,86,87,2,4,0,3
64,15,5,2,62,10,20,65,0,0,69,0
64,15,6,2,,,,,,,,
64,16,1,2,83,83,21,72,5,0,10,0
64,16,2,2,99,99,96,95,5,3,5,1
64,16,3,2,,,,,,,,
64,16,4,2,,,,,,,,
64,16,5,2,1,0,8,4,72,8,99,5
64,16,6,2,90,77,77,95,0,6,5,5
64,17,1,2,,,,,,,,
64,17,2,2,97,100,97,97,2,2,1,1
64,17,3,2,100,96,99,97,3,3,6,6
64,17,4,2,97,100,95,100,8,0,2,7
64,17,5,2,96,100,98,100,0,0,0,0
64,17,6,2,94,91,92,94,9,1,2,1
64,18,1,2,,,,,,,,
64,18,2,2,99,83,94,93,0,0,2,0
64,18,3,2,100,100,99,98,3,1,0,4
64,18,4,2,,,,,,,,
64,18,5,2,87,76,79,93,2,7,2,6
64,18,6,2,99,100,97,99,1,0,6,0
64,19,1,2,99,100,97,96,0,0,0,6
64,19,2,2,100,100,100,93,9,7,0,2
64,19,3,2,,,,,,,,
64,19,4,2,,,,,,,,
64,19,5,2,,,,,,,,
64,19,6,2,18,2,4,8,4,3,94,3
64,20,1,2,100,94,92,99,1,0,0,6
64,20,2,2,99,95,95,100,1,4,1,2
64,20,3,2,,,,,,,,
64,20,4,2,98,90,96,94,12,6,6,11
64,20,5,2,97,96,99,92,6,4,5,4
64,20,6,2,100,100,100,99,1,0,0,0
64,21,1,2,100,98,95,96,4,3,0,5
64,21,2,2,,,,,,,,
64,21,3,2,90,87,100,95,6,4,8,5
64,21,4,2,100,0,98,97,0,2,0,0
64,21,5,2,100,89,74,72,3,1,76,2
64,21,6,2,98,97,97,94,0,0,1,1
64,22,1,2,94,100,97,98,4,8,6,1
64,22,2,2,,,,,,,,
64,22,3,2,96,97,96,92,2,0,5,0
64,22,4,2,100,96,94,96,4,5,0,2
64,22,5,2,100,100,5,79,8,6,80,1
64,22,6,2,97,94,1,94,6,1,7,0
64,23,1,2,,,,,,,,
64,23,2,2,,,,,,,,
64,23,3,2,100,100,81,83,9,4,8,0
64,23,4,2,,,,,,,,
64,23,5,2,15,6,5,5,5,0,5,13
64,23,6,2,1,2,0,8,79,5,69,1
64,24,1,2,,,,,,,,
64,24,2,2,89,8,2,82,4,0,74,1
64,24,3,2,,,,,,,,
64,24,4,2,99,100,0,91,2,1,78,0
64,24,5,2,,,,,,,,
64,24,6,2,,,,,,,,
64,25,1,2,,,,,,,,
64,25,2,2,100,100,96,100,4,0,2,4
64,25,3,2,100,88,99,95,1,1,1,3
64,25,4,2,,,,,,,,
64,25,5,2,93,6,99,99,8,1,5,8
64,25,6,2,93,91,93,99,4,6,2,6
64,26,1,2,,,,,,,,
64,26,2,2,26,13,4,2,0,3,96,0
64,26,3,2,5,5,4,5,1,0,88,8
64,26,4,2,,,,,,,,
64,26,5,2,,,,,,,,
64,26,6,2,99,100,98,100,3,6,2,1
64,27,1,2,100,100,98,95,4,4,0,2
64,27,2,2,,,,,,,,
64,27,3,2,95,100,100,97,3,4,3,2
64,27,4,2,100,100,100,98,0,3,3,2
64,27,5,2,99,1,95,94,4,3,0,3
64,27,6,2,100,86,89,93,0,5,0,3
64,28,1,2,,,,,,,,
64,28,2,2,96,97,99,95,0,9,7,0
64,28,3,2,100,100,98,98,4,1,0,2
64,28,4,2,96,92,83,90,4,7,65,2
64,28,5,2,24,16,11,82,8,2,94,0
64,28,6,2,,,,,,,,
64,29,1,2,91,95,33,0,8,3,71,0
64,29,2,2,100,100,100,96,1,2,5,0
64,29,3,2,73,26,81,73,4,0,17,7
64,29,4,2,4,0,2,3,0,1,99,0
64,29,5,2,0,7,0,2,0,2,100,0
64,29,6,2,3,1,5,1,2,3,98,3
64,30,1,2,75,67,4,0,0,0,78,0
64,30,2,2,,,,,,,,
64,30,3,2,,,,,,,,
64,30,4,2,,,,,,,,
64,30,5,2,,,,,,,,
64,30,6,2,3,6,4,0,1,7,97,0
64,31,1,2,100,100,100,97,0,0,0,1
64,31,2,2,97,100,100,96,2,3,0,3
64,31,3,2,,,,,,,,
64,31,4,2,99,98,99,97,1,3,3,0
64,31,5,2,100,100,99,96,0,0,2,0
64,31,6,2,91,98,100,98,5,7,4,2
64,32,1,2,97,100,98,100,3,0,2,6
64,32,2,2,100,100,100,99,0,0,0,2
64,32,3,2,,,,,,,,
64,32,4,2,100,98,99,100,0,1,0,3
64,32,5,2,,,,,,,,
64,32,6,2,,,,,,,,
64,33,1,2,98,100,98,96,0,4,0,5
64,33,2,2,,,,,,,,
64,33,3,2,97,100,99,98,2,0,0,1
64,33,4,2,100,100,99,100,2,3,0,1
64,33,5,2,100,100,100,100,6,0,4,7
64,33,6,2,,,,,,,,
64,34,1,2,100,100,97,98,0,6,1,6
64,34,2,2,94,99,96,95,0,0,9,0
64,34,3,2,,,,,,,,
64,34,4,2,100,100,100,100,5,4,1,0
64,34,5,2,,,,,,,,
64,34,6,2,100,100,100,95,6,0,76,3
64,35,1,2,93,93,95,99,3,0,0,0
64,35,2,2,,,,,,,,
64,35,3,2,96,100,95,100,4,3,6,8
64,35,4,2,,,,,,,,
64,35,5,2,100,100,6,98,3,2,0,0
64,35,6,2,,,,,,,,
64,36,1,2,91,100,100,98,5,3,2,4
64,36,2,2,97,100,95,97,7,6,2,1
64,36,3,2,100,100,100,97,1,0,0,0
64,36,4,2,100,100,100,97,2,4,3,4
64,36,5,2,100,98,98,99,2,4,0,6
64,36,6,2,100,99,100,99,1,0,5,3
64,37,1,2,,,,,,,,
64,37,2,2,100,100,100,97,4,1,0,2
64,37,3,2,100,97,100,100,2,1,0,3
64,37,4,2,100,100,97,98,4,0,0,2
64,37,5,2,100,97,85,91,1,6,82,0
64,37,6,2,100,98,100,100,2,4,3,6
64,38,1,2,100,100,98,100,6,3,2,5
64,38,2,2,100,98,97,97,0,1,3,0
64,38,3,2,100,100,99,96,5,3,0,0
64,38,4,2,99,100,98,98,0,3,0,2
64,38,5,2,,,,,,,,
64,38,6,2,93,97,97,95,2,2,2,2
64,39,1,2,100,95,2,95,8,8,4,0
64,39,2,2,100,100,100,100,3,0,1,3
64,39,3,2,,,,,,,,
64,39,4,2,,,,,,,,
64,39,5,2,,,,,,,,
64,39,6,2,100,100,97,67,1,1,85,1
64,40,1,2,100,94,97,100,0,2,0,1
64,40,2,2,99,93,89,99,0,1,0,0
64,40,3,2,97,98,92,97,0,0,0,0
64,40,4,2,96,91,96,94,8,0,2,3
64,40,5,2,,,,,,,,
64,40,6,2,100,97,95,95,0,5,5,0
66,1,1,1,,,,,,,,
66,1,2,1,,,,,,,,
66,1,3,1,,,,,,,,
66,1,4,1,82,75,80,87,22,1,9,14
66,1,5,1,,,,,,,,
66,1,6,1,,,,,,,,
66,2,1,1,67,31,82,66,3,10,70,4
66,2,2,1,71,45,75,62,11,8,74,3
66,2,3,1,32,27,27,49,4,0,70,58
66,2,4,1,78,71,92,90,0,0,8,8
66,2,5,1,,,,,,,,
66,2,6,1,,,,,,,,
66,3,1,1,79,73,71,79,67,0,18,0
66,3,2,1,90,68,93,86,18,3,25,17
66,3,3,1,79,79,89,86,17,10,4,12
66,3,4,1,88,86,87,81,10,0,0,10
66,3,5,1,77,63,88,74,12,22,29,15
66,3,6,1,51,33,28,60,0,0,21,4
66,4,1,1,,,,,,,,
66,4,2,1,38,18,79,53,1,7,73,13
66,4,3,1,48,37,73,50,22,11,16,71
66,4,4,1,,,,,,,,
66,4,5,1,68,61,30,43,0,0,42,32
66,4,6,1,77,55,82,60,12,3,19,26
66,5,1,1,53,58,79,58,47,4,58,15
66,5,2,1,70,45,77,66,8,8,24,9
66,5,3,1,66,35,28,62,19,13,39,18
66,5,4,1,66,57,38,60,15,9,42,9
66,5,5,1,28,29,82,42,19,21,52,17
66,5,6,1,61,48,36,62,17,9,67,15
66,6,1,1,64,41,78,69,1,11,13,0
66,6,2,1,,,,,,,,
66,6,3,1,60,53,77,31,69,100,22,18
66,6,4,1,,,,,,,,
66,6,5,1,,,,,,,,
66,6,6,1,,,,,,,,
66,7,1,1,,,,,,,,
66,7,2,1,,,,,,,,
66,7,3,1,,,,,,,,
66,7,4,1,,,,,,,,
66,7,5,1,69,83,56,78,0,0,14,2
66,7,6,1,76,60,83,77,0,8,14,7
66,8,1,1,55,19,57,31,93,24,27,18
66,8,2,1,59,56,62,59,43,13,23,8
66,8,3,1,69,61,69,71,35,20,60,32
66,8,4,1,70,83,76,72,9,8,25,12
66,8,5,1,,,,,,,,
66,8,6,1,35,33,73,32,8,6,76,2
66,9,1,1,97,56,76,72,0,0,19,12
66,9,2,1,48,25,59,37,58,16,67,5
66,9,3,1,86,58,47,79,0,21,12,3
66,9,4,1,66,35,65,66,4,22,28,8
66,9,5,1,,,,,,,,
66,9,6,1,,,,,,,,
66,10,1,1,,,,,,,,
66,10,2,1,58,22,78,26,12,6,93,10
66,10,3,1,84,62,95,67,2,0,11,18
66,10,4,1,,,,,,,,
66,10,5,1,79,37,93,59,0,0,56,4
66,10,6,1,,,,,,,,
66,11,1,1,,,,,,,,
66,11,2,1,,,,,,,,
66,11,3,1,28,9,84,32,0,0,67,26
66,11,4,1,51,16,50,43,0,36,33,0
66,11,5,1,78,43,47,68,0,99,40,5
66,11,6,1,76,64,70,71,29,0,28,1
66,12,1,1,59,15,75,56,4,0,46,8
66,12,2,1,62,23,74,36,0,9,62,3
66,12,3,1,,,,,,,,
66,12,4,1,,,,,,,,
66,12,5,1,67,56,48,45,7,6,58,0
66,12,6,1,79,71,81,78,4,0,31,4
66,13,1,1,,,,,,,,
66,13,2,1,,,,,,,,
66,13,3,1,65,53,62,76,0,0,46,0
66,13,4,1,,,,,,,,
66,13,5,1,73,55,87,67,52,2,10,0
66,13,6,1,100,65,59,83,11,0,0,8
66,14,1,1,,,,,,,,
66,14,2,1,,,,,,,,
66,14,3,1,79,37,66,78,5,0,57,3
66,14,4,1,63,32,36,78,7,6,61,4
66,14,5,1,,,,,,,,
66,14,6,1,,,,,,,,
66,15,1,1,82,59,27,81,0,3,22,3
66,15,2,1,,,,,,,,
66,15,3,1,,,,,,,,
66,15,4,1,,,,,,,,
66,15,5,1,,,,,,,,
66,15,6,1,69,71,46,88,0,0,25,2
66,16,1,1,64,0,94,59,30,0,79,1
66,16,2,1,,,,,,,,
66,16,3,1,83,75,14,77,1,2,11,2
66,16,4,1,74,76,56,84,4,2,31,1
66,16,5,1,80,87,76,74,1,17,32,17
66,16,6,1,,,,,,,,
66,17,1,1,89,81,81,93,0,0,0,0
66,17,2,1,,,,,,,,
66,17,3,1,,,,,,,,
66,17,4,1,,,,,,,,
66,17,5,1,,,,,,,,
66,17,6,1,,,,,,,,
66,18,1,1,74,34,60,77,0,0,12,0
66,18,2,1,77,32,58,58,0,2,35,4
66,18,3,1,71,40,58,71,11,5,31,4
66,18,4,1,,,,,,,,
66,18,5,1,62,20,20,30,0,2,63,0
66,18,6,1,100,83,77,98,0,0,29,2
66,19,1,1,62,21,82,38,0,13,62,47
66,19,2,1,77,41,71,70,3,97,26,14
66,19,3,1,69,31,34,64,0,8,40,0
66,19,4,1,69,29,80,74,0,8,29,17
66,19,5,1,73,40,71,63,6,14,32,13
66,19,6,1,,,,,,,,
66,20,1,1,,,,,,,,
66,20,2,1,71,33,67,74,0,0,30,0
66,20,3,1,,,,,,,,
66,20,4,1,84,69,72,78,2,0,26,6
66,20,5,1,79,98,36,65,0,3,11,6
66,20,6,1,,,,,,,,
66,21,1,1,78,69,64,69,10,4,11,7
66,21,2,1,76,88,39,80,5,4,14,8
66,21,3,1,89,80,19,99,6,2,14,0
66,21,4,1,84,77,55,75,0,4,23,7
66,21,5,1,,,,,,,,
66,21,6,1,86,64,28,76,0,7,17,0
66,22,1,1,,,,,,,,
66,22,2,1,,,,,,,,
66,22,3,1,,,,,,,,
66,22,4,1,,,,,,,,
66,22,5,1,,,,,,,,
66,22,6,1,,,,,,,,
66,23,1,1,,,,,,,,
66,23,2,1,,,,,,,,
66,23,3,1,,,,,,,,
66,23,4,1,,,,,,,,
66,23,5,1,,,,,,,,
66,23,6,1,,,,,,,,
66,24,1,1,,,,,,,,
66,24,2,1,,,,,,,,
66,24,3,1,,,,,,,,
66,24,4,1,,,,,,,,
66,24,5,1,,,,,,,,
66,24,6,1,,,,,,,,
66,25,1,1,,,,,,,,
66,25,2,1,,,,,,,,
66,25,3,1,0,19,4,24,75,3,81,75
66,25,4,1,62,28,42,32,10,2,72,38
66,25,5,1,,,,,,,,
66,25,6,1,,,,,,,,
66,26,1,1,34,17,13,60,11,19,74,14
66,26,2,1,55,29,26,33,62,17,63,61
66,26,3,1,51,28,37,75,18,9,78,62
66,26,4,1,,,,,,,,
66,26,5,1,,,,,,,,
66,26,6,1,,,,,,,,
66,27,1,1,64,31,60,72,2,9,95,0
66,27,2,1,,,,,,,,
66,27,3,1,,,,,,,,
66,27,4,1,,,,,,,,
66,27,5,1,,,,,,,,
66,27,6,1,,,,,,,,
66,28,1,1,28,16,22,39,34,4,3,0
66,28,2,1,29,19,21,62,54,2,0,2
66,28,3,1,,,,,,,,
66,28,4,1,76,62,74,76,8,5,9,5
66,28,5,1,69,70,70,79,8,0,19,4
66,28,6,1,,,,,,,,
66,29,1,1,,,,,,,,
66,29,2,1,,,,,,,,
66,29,3,1,,,,,,,,
66,29,4,1,,,,,,,,
66,29,5,1,,,,,,,,
66,29,6,1,,,,,,,,
66,30,1,1,64,72,96,83,0,0,34,5
66,30,2,1,,,,,,,,
66,30,3,1,38,7,35,43,41,12,46,0
66,30,4,1,,,,,,,,
66,30,5,1,,,,,,,,
66,30,6,1,,,,,,,,
66,31,1,1,68,69,32,72,7,1,31,3
66,31,2,1,,,,,,,,
66,31,3,1,83,73,79,79,6,1,20,11
66,31,4,1,79,65,77,92,3,3,13,0
66,31,5,1,,,,,,,,
66,31,6,1,,,,,,,,
66,32,1,1,,,,,,,,
66,32,2,1,,,,,,,,
66,32,3,1,68,36,38,62,9,12,18,5
66,32,4,1,,,,,,,,
66,32,5,1,,,,,,,,
66,32,6,1,,,,,,,,
66,33,1,1,66,33,67,69,15,12,56,4
66,33,2,1,76,65,75,70,9,19,24,0
66,33,3,1,,,,,,,,
66,33,4,1,,,,,,,,
66,33,5,1,,,,,,,,
66,33,6,1,,,,,,,,
66,34,1,1,64,69,75,65,0,8,19,0
66,34,2,1,,,,,,,,
66,34,3,1,,,,,,,,
66,34,4,1,72,96,84,89,0,18,15,10
66,34,5,1,,,,,,,,
66,34,6,1,,,,,,,,
66,35,1,1,71,41,98,79,0,1,47,3
66,35,2,1,81,53,84,83,3,0,2,0
66,35,3,1,,,,,,,,
66,35,4,1,100,96,87,100,0,0,0,0
66,35,5,1,83,89,96,97,2,0,0,0
66,35,6,1,,,,,,,,
66,36,1,1,77,88,63,84,6,0,11,4
66,36,2,1,,,,,,,,
66,36,3,1,,,,,,,,
66,36,4,1,,,,,,,,
66,36,5,1,80,70,72,79,0,1,18,0
66,36,6,1,81,76,78,73,4,7,16,10
66,37,1,1,78,66,100,91,3,0,15,0
66,37,2,1,,,,,,,,
66,37,3,1,72,65,67,69,8,6,18,8
66,37,4,1,,,,,,,,
66,37,5,1,,,,,,,,
66,37,6,1,,,,,,,,
66,38,1,1,83,89,68,87,0,5,8,4
66,38,2,1,,,,,,,,
66,38,3,1,,,,,,,,
66,38,4,1,,,,,,,,
66,38,5,1,,,,,,,,
66,38,6,1,91,81,79,90,24,0,7,5
66,39,1,1,84,36,78,88,6,0,9,0
66,39,2,1,76,40,86,65,2,0,45,2
66,39,3,1,73,36,71,72,34,17,1,0
66,39,4,1,77,32,83,72,15,8,38,3
66,39,5,1,,,,,,,,
66,39,6,1,,,,,,,,
66,40,1,1,,,,,,,,
66,40,2,1,,,,,,,,
66,40,3,1,,,,,,,,
66,40,4,1,,,,,,,,
66,40,5,1,,,,,,,,
66,40,6,1,,,,,,,,
67,1,1,2,71,62,66,78,32,12,32,28
67,1,2,2,79,77,78,80,22,22,23,22
67,1,3,2,62,31,71,32,67,2,57,17
67,1,4,2,71,40,60,66,22,33,0,23
67,1,5,2,,,,,,,,
67,1,6,2,81,70,71,77,65,0,20,11
67,2,1,2,74,66,72,76,7,19,14,4
67,2,2,2,91,70,76,65,16,15,24,20
67,2,3,2,85,70,70,76,0,18,18,0
67,2,4,2,81,80,29,68,8,23,22,1
67,2,5,2,78,69,32,21,71,13,64,66
67,2,6,2,,,,,,,,
67,3,1,2,80,33,84,62,5,6,3,1
67,3,2,2,80,63,77,83,6,12,10,8
67,3,3,2,78,34,70,71,34,29,33,28
67,3,4,2,,,,,,,,
67,3,5,2,83,79,83,78,23,7,7,6
67,3,6,2,90,80,79,10,10,15,78,12
67,4,1,2,17,8,62,21,76,6,77,19
67,4,2,2,72,32,63,73,25,23,18,18
67,4,3,2,73,16,83,81,20,18,13,19
67,4,4,2,84,65,75,88,15,18,4,4
67,4,5,2,81,71,10,85,7,18,13,9
67,4,6,2,62,36,67,78,30,27,21,20
67,5,1,2,79,65,77,79,13,14,19,7
67,5,2,2,30,30,25,38,28,17,62,28
67,5,3,2,31,9,39,37,20,15,23,18
67,5,4,2,71,65,60,70,23,0,0,11
67,5,5,2,1,1,23,14,85,18,79,14
67,5,6,2,,,,,,,,
67,6,1,2,,,,,,,,
67,6,2,2,78,58,65,69,20,0,14,0
67,6,3,2,83,32,71,66,13,17,16,2
67,6,4,2,76,33,28,77,27,2,12,7
67,6,5,2,87,66,90,76,17,10,22,16
67,6,6,2,,,,,,,,
67,7,1,2,71,34,71,81,35,27,12,21
67,7,2,2,,,,,,,,
67,7,3,2,77,63,72,81,27,17,15,18
67,7,4,2,72,30,77,81,29,19,16,25
