"subjno","dayno","beepno","informat04","st_period","opgewkt_","onplplez","pieker","angstig_","somber__","ontspann","neur"
"35294",10848,3,6,0,1,5,2,1,1,1,5,37
"35295",10848,3,7,0,1,4,1,2,1,1,4,37
"35296",10848,3,8,0,1,5,3,3,1,1,5,37
"35297",10848,3,9,0,1,3,0,5,5,2,2,37
"35298",10848,3,10,0,1,4,2,4,4,1,4,37
"35299",10848,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35300",10848,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35301",10848,4,2,0,1,3,1,3,3,4,3,37
"35302",10848,4,3,0,1,5,0,5,1,3,4,37
"35303",10848,4,4,0,1,5,2,4,1,1,5,37
"35304",10848,4,5,0,1,5,-1,4,4,1,4,37
"35305",10848,4,6,0,1,4,1,3,1,1,3,37
"35306",10848,4,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35307",10848,4,8,0,1,4,-1,1,1,4,4,37
"35308",10848,4,9,0,1,3,-3,1,1,4,4,37
"35309",10848,4,10,0,1,3,2,2,3,4,1,37
"35310",10848,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35311",10848,5,1,0,1,4,1,3,1,3,4,37
"35312",10848,5,2,0,1,4,-2,3,1,4,4,37
"35313",10848,5,3,0,1,4,1,4,1,5,4,37
"35314",10848,5,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35315",10848,5,5,0,1,4,1,4,2,3,4,37
"35316",10848,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35317",10848,5,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35318",10848,5,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35319",10848,5,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35320",10848,5,10,0,1,4,3,3,1,3,5,37
"35321",10848,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35322",10848,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35323",10848,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35324",10848,6,3,0,1,4,-1,2,1,3,4,37
"35325",10848,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35326",10848,6,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35327",10848,6,6,0,1,3,2,4,1,2,4,37
"35328",10848,6,7,0,1,4,2,4,1,2,4,37
"35329",10848,6,8,0,1,4,1,2,1,3,3,37
"35330",10848,6,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35331",10848,6,10,0,1,3,2,2,1,2,6,37
"35332",10848,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35333",10848,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35334",10848,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35335",10848,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35336",10848,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35337",10848,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35338",10848,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35339",10848,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35340",10848,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35341",10848,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35342",10848,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35343",10848,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35344",10848,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35345",10848,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35346",10848,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35347",10848,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35348",10848,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35349",10848,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35350",10848,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35351",10848,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35352",10848,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35353",10848,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35354",10848,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35355",10848,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35356",10848,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35357",10848,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35358",10848,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35359",10848,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35360",10848,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35361",10848,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35362",10848,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35363",10848,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35364",10848,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35365",10848,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35366",10848,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35367",10848,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35368",10848,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35369",10848,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35370",10848,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35371",10848,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35372",10848,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35373",10848,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35374",10848,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35375",10848,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35376",10848,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35421",10849,1,1,0,0,2,-2,6,6,6,2,51
"35422",10849,1,2,0,0,3,-1,4,4,5,4,51
"35423",10849,1,3,0,0,3,1,5,3,4,3,51
"35424",10849,1,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35425",10849,1,5,0,0,2,-1,4,3,4,4,51
"35426",10849,1,6,0,0,3,0,3,3,4,2,51
"35427",10849,1,7,0,0,2,2,5,3,5,3,51
"35428",10849,1,8,0,0,4,3,3,2,3,5,51
"35429",10849,1,9,0,0,4,2,2,1,2,5,51
"35430",10849,1,10,0,0,4,-2,1,3,4,3,51
"35431",10849,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35432",10849,2,1,0,0,4,2,3,1,3,4,51
"35433",10849,2,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35434",10849,2,3,0,0,4,3,1,1,1,4,51
"35435",10849,2,4,0,0,3,1,4,4,3,4,51
"35436",10849,2,5,0,0,3,2,1,1,2,4,51
"35437",10849,2,6,0,0,4,1,2,1,1,4,51
"35438",10849,2,7,0,0,3,-1,1,1,4,2,51
"35439",10849,2,8,0,0,3,-3,2,1,6,3,51
"35440",10849,2,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35441",10849,2,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35442",10849,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35443",10849,3,1,0,0,2,-1,5,4,6,4,51
"35444",10849,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35445",10849,3,3,0,0,3,-1,4,4,5,3,51
"35446",10849,3,4,0,0,3,-3,5,2,4,3,51
"35447",10849,3,5,0,0,4,-2,3,1,4,3,51
"35448",10849,3,6,0,0,3,-1,5,1,4,2,51
"35449",10849,3,7,0,0,2,0,4,1,6,3,51
"35450",10849,3,8,0,0,3,-3,6,3,6,4,51
"35451",10849,3,9,0,0,2,1,6,2,6,3,51
"35452",10849,3,10,0,0,2,-2,6,4,4,3,51
"35453",10849,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35454",10849,4,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35455",10849,4,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35456",10849,4,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35457",10849,4,4,0,0,3,-1,5,1,4,3,51
"35458",10849,4,5,0,0,4,0,3,1,4,4,51
"35459",10849,4,6,0,0,3,-2,3,1,4,3,51
"35460",10849,4,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35461",10849,4,8,0,0,1,1,2,1,4,2,51
"35462",10849,4,9,0,0,3,1,5,1,3,1,51
"35463",10849,4,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35464",10849,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35465",10849,5,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35466",10849,5,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35467",10849,5,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35468",10849,5,4,0,0,3,1,4,2,4,3,51
"35469",10849,5,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35470",10849,5,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35471",10849,5,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35472",10849,5,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35473",10849,5,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35474",10849,5,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35475",10849,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35476",10849,6,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35477",10849,6,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35478",10849,6,3,0,0,2,-3,4,3,4,2,51
"35479",10849,6,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35480",10849,6,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35481",10849,6,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35482",10849,6,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35483",10849,6,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35484",10849,6,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35485",10849,6,10,0,0,2,0,5,5,6,2,51
"35486",10849,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35487",10849,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35488",10849,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35489",10849,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35490",10849,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35491",10849,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35492",10849,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35493",10849,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35494",10849,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35495",10849,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35496",10849,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35497",10849,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35498",10849,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35499",10849,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35500",10849,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35501",10849,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35502",10849,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35503",10849,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35504",10849,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35505",10849,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35506",10849,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35507",10849,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35508",10849,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35509",10849,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35510",10849,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35511",10849,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35512",10849,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35513",10849,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35514",10849,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35515",10849,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35516",10849,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35517",10849,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35518",10849,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35519",10849,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35520",10849,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35521",10849,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35522",10849,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35523",10849,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35524",10849,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35525",10849,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35526",10849,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35527",10849,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35528",10849,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35529",10849,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35530",10849,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35575",10849,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35576",10849,1,2,0,1,3,1,4,4,5,3,51
"35577",10849,1,3,0,1,3,0,5,4,5,1,51
"35578",10849,1,4,0,1,4,-1,1,1,1,5,51
"35579",10849,1,5,0,1,3,1,4,4,3,4,51
"35580",10849,1,6,0,1,4,0,5,4,3,3,51
"35581",10849,1,7,0,1,4,3,4,4,3,3,51
"35582",10849,1,8,0,1,4,2,5,3,3,4,51
"35583",10849,1,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35584",10849,1,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35585",10849,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35586",10849,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35587",10849,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35588",10849,2,3,0,1,3,2,5,1,4,4,51
"35589",10849,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35590",10849,2,5,0,1,4,-1,3,3,3,4,51
"35591",10849,2,6,0,1,4,-1,4,5,3,4,51
"35592",10849,2,7,0,1,4,1,5,4,3,3,51
"35593",10849,2,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35594",10849,2,9,0,1,3,1,5,4,5,2,51
"35595",10849,2,10,0,1,3,0,4,4,3,3,51
"35596",10849,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35597",10849,3,1,0,1,1,-1,3,4,4,3,51
"35598",10849,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35599",10849,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35600",10849,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35601",10849,3,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35602",10849,3,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35603",10849,3,7,0,1,3,0,4,4,4,3,51
"35604",10849,3,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35605",10849,3,9,0,1,3,1,3,3,2,4,51
"35606",10849,3,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35607",10849,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35608",10849,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35609",10849,4,2,0,1,3,0,4,4,4,4,51
"35610",10849,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35611",10849,4,4,0,1,4,0,4,5,3,4,51
"35612",10849,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35613",10849,4,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35614",10849,4,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35615",10849,4,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35616",10849,4,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35617",10849,4,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35618",10849,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35619",10849,5,1,0,1,6,3,4,4,3,4,51
"35620",10849,5,2,0,1,5,3,4,4,2,4,51
"35621",10849,5,3,0,1,4,-1,5,6,2,3,51
"35622",10849,5,4,0,1,4,1,4,6,3,4,51
"35623",10849,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35624",10849,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35625",10849,5,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35626",10849,5,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35627",10849,5,9,0,1,3,-1,6,5,7,4,51
"35628",10849,5,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35629",10849,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35630",10849,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35631",10849,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35632",10849,6,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35633",10849,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35634",10849,6,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35635",10849,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35636",10849,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35637",10849,6,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35638",10849,6,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35639",10849,6,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35640",10849,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35641",10849,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35642",10849,7,2,0,1,1,-3,4,4,6,1,51
"35643",10849,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35644",10849,7,4,0,1,2,3,5,4,4,3,51
"35645",10849,7,5,0,1,3,0,4,5,4,2,51
"35646",10849,7,6,0,1,1,-2,4,4,4,3,51
"35647",10849,7,7,0,1,2,-1,4,6,4,2,51
"35648",10849,7,8,0,1,2,-3,4,5,6,2,51
"35649",10849,7,9,0,1,3,1,4,5,4,2,51
"35650",10849,7,10,0,1,3,-3,6,7,6,1,51
"35651",10849,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35652",10849,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35653",10849,8,2,0,1,3,1,4,5,4,2,51
"35654",10849,8,3,0,1,3,0,4,5,2,3,51
"35655",10849,8,4,0,1,3,0,4,6,3,3,51
"35656",10849,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35657",10849,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35658",10849,8,7,0,1,3,0,3,3,2,4,51
"35659",10849,8,8,0,1,4,1,2,3,3,4,51
"35660",10849,8,9,0,1,NA,2,1,3,2,4,51
"35661",10849,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35662",10849,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35663",10849,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35664",10849,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35665",10849,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35666",10849,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35667",10849,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35668",10849,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35669",10849,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35670",10849,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35671",10849,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35672",10849,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35673",10849,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35674",10849,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"35675",10849,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"35676",10849,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"35677",10849,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"35678",10849,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"35679",10849,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"35680",10849,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"35681",10849,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"35682",10849,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"35683",10849,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"35684",10849,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"35729",10850,1,1,0,0,4,1,4,2,2,4,45
"35730",10850,1,2,0,0,2,3,6,4,5,3,45
"35731",10850,1,3,0,0,5,2,2,2,2,6,45
"35732",10850,1,4,0,0,4,3,4,2,3,4,45
"35733",10850,1,5,0,0,5,3,2,2,1,5,45
"35734",10850,1,6,0,0,3,-2,3,2,5,4,45
"35735",10850,1,7,0,0,5,-3,4,1,1,5,45
"35736",10850,1,8,0,0,5,1,3,1,2,5,45
"35737",10850,1,9,0,0,5,-1,2,1,3,4,45
"35738",10850,1,10,0,0,3,-1,3,2,2,2,45
"35739",10850,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35740",10850,2,1,0,0,2,3,5,4,5,3,45
"35741",10850,2,2,0,0,5,2,3,2,2,5,45
"35742",10850,2,3,0,0,5,3,3,2,3,5,45
"35743",10850,2,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35744",10850,2,5,0,0,5,3,2,2,2,5,45
"35745",10850,2,6,0,0,5,3,3,3,2,5,45
"35746",10850,2,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35747",10850,2,8,0,0,4,-1,4,3,2,5,45
"35748",10850,2,9,0,0,3,1,4,3,4,4,45
"35749",10850,2,10,0,0,3,-1,5,4,5,3,45
"35750",10850,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35751",10850,3,1,0,0,3,1,4,3,4,3,45
"35752",10850,3,2,0,0,4,0,4,2,2,4,45
"35753",10850,3,3,0,0,4,1,5,4,3,3,45
"35754",10850,3,4,0,0,2,-1,5,5,6,2,45
"35755",10850,3,5,0,0,2,2,5,5,6,2,45
"35756",10850,3,6,0,0,5,2,3,2,3,5,45
"35757",10850,3,7,0,0,5,1,2,2,2,4,45
"35758",10850,3,8,0,0,5,3,2,2,2,5,45
"35759",10850,3,9,0,0,5,2,5,1,1,5,45
"35760",10850,3,10,0,0,5,2,2,2,2,5,45
"35761",10850,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35762",10850,4,1,0,0,3,NA,5,2,5,4,45
"35763",10850,4,2,0,0,5,2,3,3,2,5,45
"35764",10850,4,3,0,0,4,2,4,5,3,3,45
"35765",10850,4,4,0,0,5,3,4,4,2,5,45
"35766",10850,4,5,0,0,4,3,5,4,2,4,45
"35767",10850,4,6,0,0,5,-1,4,2,2,5,45
"35768",10850,4,7,0,0,5,1,3,2,2,5,45
"35769",10850,4,8,0,0,5,2,2,3,2,4,45
"35770",10850,4,9,0,0,5,2,2,2,2,5,45
"35771",10850,4,10,0,0,5,2,2,2,2,5,45
"35772",10850,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35773",10850,5,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35774",10850,5,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35775",10850,5,3,0,0,5,3,3,2,2,5,45
"35776",10850,5,4,0,0,5,2,4,1,1,5,45
"35777",10850,5,5,0,0,5,1,4,2,2,5,45
"35778",10850,5,6,0,0,2,2,5,2,5,3,45
"35779",10850,5,7,0,0,5,0,2,2,2,5,45
"35780",10850,5,8,0,0,2,-2,5,1,3,2,45
"35781",10850,5,9,0,0,5,-1,3,2,2,4,45
"35782",10850,5,10,0,0,4,2,2,2,2,5,45
"35783",10850,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35784",10850,6,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35785",10850,6,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35786",10850,6,3,0,0,4,-2,3,2,2,5,45
"35787",10850,6,4,0,0,3,1,4,2,2,4,45
"35788",10850,6,5,0,0,5,2,4,2,2,4,45
"35789",10850,6,6,0,0,3,2,2,1,4,4,45
"35790",10850,6,7,0,0,5,2,2,1,2,4,45
"35791",10850,6,8,0,0,5,0,3,2,2,5,45
"35792",10850,6,9,0,0,2,2,3,1,4,2,45
"35793",10850,6,10,0,0,2,-3,5,1,5,2,45
"35794",10850,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35795",10850,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35796",10850,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35797",10850,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35798",10850,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35799",10850,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35800",10850,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35801",10850,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35802",10850,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35803",10850,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35804",10850,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35805",10850,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35806",10850,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35807",10850,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35808",10850,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35809",10850,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35810",10850,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35811",10850,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35812",10850,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35813",10850,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35814",10850,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35815",10850,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35816",10850,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35817",10850,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35818",10850,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35819",10850,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35820",10850,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"35821",10850,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"35822",10850,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"35823",10850,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"35824",10850,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"35825",10850,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"35826",10850,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"35827",10850,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"35828",10850,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"35829",10850,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"35830",10850,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"35831",10850,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
